id,taxonName
Q3121286,Sporophila torqueola
Q5608066,Arremon assimilis
Q5608095,Arremon costaricensis
Q7168485,Arremon perijanus
Q259493,Sporophila falcirostris
Q370391,Eupherusa cyanophrys
Q1306484,Sporophila schistacea
Q1589667,Sporophila leucoptera
Q2668397,Sporophila caerulescens
Q3011656,Dacnis nigripes
Q18419783,Sporophila iberaensis
Q472299,Eupherusa eximia
Q480449,Cinnyricinclus femoralis
Q1263774,Chaetocercus bombus
Q1269742,Chaetocercus berlepschi
Q1302765,Sporophila lineola
Q1588561,Dacnis flaviventer
Q1588711,Dacnis viguieri
Q2226663,Sporophila ardesiaca
Q2630926,Dacnis albiventris
Q3011641,Dacnis egregia
Q3180758,Sporophila americana
Q521821,Heliothryx auritus
Q768832,Dacnis lineata
Q955335,Dacnis hartlaubi
Q2226426,Sporophila intermedia
Q3121356,Sporophila collaris
Q731085,Lanius nubicus
Q939650,Francolinus pondicerianus
Q1034194,Francolinus hartlaubi
Q285165,Francolinus francolinus
Q184508,Lanius excubitor
Q2828917,Pellorneum tickelli
Q425900,Phasianus versicolor
Q235052,Lanius senator
Q1302873,Pellorneum fuscocapillus
Q599390,Lanius somalicus
Q601672,Lanius tigrinus
Q1588589,Heterospingus xanthopygius
Q31874661,Pomatorhinus phayrei
Q239393,Lanius minor
Q584813,Lanius gubernator
Q869040,Francolinus coqui
Q1310940,Pomatorhinus musicus
Q1586627,Pellorneum ruficeps
Q1589071,Pellorneum capistratum
Q110257314,Pellorneum cinereiceps
Q31874419,Pellorneum nigrocapitatum
Q1051017,Francolinus afer
Q1588541,Heterospingus rubrifrons
Q1311012,Pomatorhinus ruficollis
Q110257311,Pellorneum malaccense
Q27075512,Pomatorhinus superciliaris
Q49560537,Pellorneum bicolor
Q2668232,Pellorneum albiventre
Q2828918,Pellorneum palustre
Q705505,Lanius meridionalis
Q939571,Francolinus bicalcaratus
Q1318011,Pomatorhinus horsfieldii
Q1923743,Pellorneum pyrrogenys
Q26671,Lanius collurio
Q430863,Lanius ludovicianus
Q3726858,Pellorneum buettikoferi
Q124220397,Pellorneum macropterum
Q107489102,Pomatorhinus bornensis
Q49560532,Pellorneum celebense
Q909083,Doricha eliza
Q956127,Scytalopus magellanicus
Q1006669,Cercomacra tyrannina
Q1272762,Dysithamnus plumbeus
Q899144,Scytalopus novacapitalis
Q1193392,Thamnophilus caerulescens
Q1263966,Dysithamnus occidentalis
Q1269054,Thamnophilus schistaceus
Q1273172,Dysithamnus striaticeps
Q1076020,Thamnophilus stictocephalus
Q1076028,Thamnophilus cryptoleucus
Q1261013,Thamnophilus atrinucha
Q1266146,Thamnophilus nigrocinereus
Q1266992,Xenops tenuirostris
Q1268649,Thamnophilus amazonicus
Q1271721,Dysithamnus xanthopterus
Q1273001,Dysithamnus leucostictus
Q907845,Scytalopus latrans
Q909086,Doricha enicura
Q1076001,Thamnophilus torquatus
Q1263081,Dysithamnus puncticeps
Q1269768,Thamnophilus zarumae
Q517516,Chlorophonia occipitalis
Q903916,Dendrocincla anabatina
Q1076035,Thamnophilus insignis
Q1262123,Thamnophilus murinus
Q1268330,Dysithamnus stictothorax
Q859634,Cercomacra cinerascens
Q1076008,Thamnophilus sticturus
Q1076015,Thamnophilus tenuepunctatus
Q1262127,Thamnophilus bernardi
Q1264593,Thamnophilus melanothorax
Q1272101,Thamnophilus melanonotus
Q3109622,Certhidea fusca
Q20061476,Thamnophilus capistratus
Q1076012,Thamnophilus multistriatus
Q1076023,Thamnophilus pelzelni
Q1076042,Thamnophilus aroyae
Q1258983,Scytalopus argentifrons
Q1262041,Thamnophilus divisorius
Q1264527,Xenops minutus
Q1272035,Xenops rutilans
Q31874617,Xenops genibarbis
Q258508,Geositta tenuirostris
Q774996,Phlogophilus harterti
Q847151,Geositta cunicularia
Q873310,Oreotrochilus estella
Q873459,Oreotrochilus chimborazo
Q1035712,Herpsilochmus pectoralis
Q1272888,Herpsilochmus stictocephalus
Q1273932,Herpsilochmus dorsimaculatus
Q1275212,Hylocharis eliciae
Q58295050,Hylocharis leucotis
Q518693,Cyanerpes caeruleus
Q1591061,Cecropis striolata
Q1267674,Herpsilochmus sellowi
Q1266692,Hylocharis sapphirina
Q1266744,Hylocharis humboldtii
Q1273505,Oreotrochilus adela
Q1273667,Herpsilochmus longirostris
Q1589215,Cecropis abyssinica
Q1261583,Geositta rufipennis
Q21326338,Oreotrochilus stolzmanni
Q115756051,Zosterops paruhbesar
Q779688,Geositta crassirostris
Q882949,Hylocharis grayi
Q1074291,Bambusicola thoracicus
Q1273179,Hylocharis chrysura
Q1300439,Cyanerpes nitidus
Q1071693,Cyanerpes cyaneus
Q632222,Phlogophilus hemileucurus
Q740520,Geositta peruviana
Q1259360,Herpsilochmus dugandi
Q1260733,Geositta poeciloptera
Q1263634,Oreotrochilus leucopleurus
Q1264540,Oreotrochilus melanogaster
Q1269294,Herpsilochmus sticturus
Q2667273,Geositta saxicolina
Q3136315,Cecropis senegalensis
Q281040,Aphrastura masafuerae
Q589704,Herpsilochmus rufimarginatus
Q963583,Geositta antarctica
Q1267305,Herpsilochmus axillaris
Q1270857,Sakesphorus canadensis
Q3136308,Cecropis hyperythra
Q5457120,Hylocharis pyropygia
Q794373,Cyanerpes lucidus
Q1259313,Hylocharis cyanus
Q1259751,Bambusicola fytchii
Q1265978,Geositta punensis
Q1269483,Herpsilochmus gentryi
Q1318015,Cecropis cucullata
Q15707876,Herpsilochmus stotzi
Q27075446,Cecropis daurica
Q512096,Herpsilochmus atricapillus
Q781535,Cecropis semirufa
Q1263958,Herpsilochmus motacilloides
Q1268109,Sakesphorus luctuosus
Q1271308,Sakesphorus cristatus
Q1272989,Herpsilochmus pileatus
Q62075760,Zosterops emiliae
Q1260531,Geositta maritima
Q1261709,Herpsilochmus parkeri
Q3136311,Cecropis domicella
Q62018045,Zosterops stuhlmanni
Q21470350,Bambusicola sonorivox
Q56807945,Oreotrochilus cyanolaemus
Q15707874,Herpsilochmus praedictus
Q41000235,Herpsilochmus frater
Q62071767,Zosterops melanurus
Q41028008,Zosterops sp.
Q694756,Cinnyricinclus leucogaster
Q930722,Bradypterus caudatus
Q1260248,Xiphocolaptes major
Q1274631,Tarphonomus certhioides
Q1587032,Bradypterus baboecala
Q1587539,Malurus alboscapulatus
Q1588972,Bradypterus barratti
Q2922494,Bradypterus castaneus
Q216855,Emberiza pusilla
Q933383,Malurus leucopterus
Q206630,Emberiza hortulana
Q11841821,Bradypterus mariae
Q11843765,Gymnopithys bicolor
Q1266303,Glaucis hirsutus
Q850528,Malurus splendens
Q205491,Emberiza cia
Q148583,Emberiza cirlus
Q1055856,Malurus elegans
Q1164379,Malurus lamberti
Q1164376,Malurus amabilis
Q1264320,Xiphocolaptes albicollis
Q1274588,Tarphonomus harterti
Q1588891,Bradypterus major
Q2922490,Bradypterus bangwaensis
Q768711,Bradypterus alfredi
Q770865,Schistochlamys melanopis
Q908229,Gymnopithys rufigula
Q1274709,Eupherusa poliocerca
Q577270,Quiscalus niger
Q1063995,Malurus pulcherrimus
Q1923457,Bradypterus montis
Q5037640,Xiphocolaptes carajaensis
Q27075595,Spodiopsar cineraceus
Q539050,Bradypterus sylvaticus
Q735178,Bradypterus cinnamomeus
Q796659,Xiphocolaptes falcirostris
Q839222,Xiphocolaptes promeropirhynchus
Q1271821,Glaucis aeneus
Q1273072,Eupherusa nigriventris
Q2225132,Bradypterus accentor
Q48798163,Malurus assimilis
Q26961,Emberiza schoeniclus
Q1584142,Malurus coronatus
Q1589273,Bradypterus thoracicus
Q3180359,Cinnyricinclus sharpii
Q26205,Emberiza citrinella
Q27220,Emberiza calandra
Q608816,Malurus cyanocephalus
Q1262522,Gymnopithys lunulatus
Q1271908,Heliothryx barroti
Q2420226,Bradypterus luteoventris
Q2668144,Schistochlamys ruficapillus
Q27075593,Spodiopsar sericeus
Q367543,Philydor pyrrhodes
Q1067564,Ortalis canicollis
Q1262895,Automolus infuscatus
Q1266093,Philydor fuscipenne
Q1268385,Ortalis leucogastra
Q1270074,Xiphorhynchus spixii
Q2225116,Arses insularis
Q3356705,Ortalis squamata
Q748957,Polyplectron bicalcaratum
Q1266113,Ortalis poliocephala
Q732340,Tetraogallus himalayensis
Q1266317,Ortalis guttata
Q1266551,Philydor rufum
Q1267644,Ortalis cinereiceps
Q3727037,Arses lorealis
Q162984,Hippolais pallida
Q973463,Archilochus alexandri
Q940808,Ortalis ruficauda
Q1272557,Ortalis garrula
Q1260650,Automolus rufipectus
Q1266398,Philydor erythropterum
Q1270918,Philydor erythrocercum
Q3356701,Ortalis araucuan
Q3727251,Xiphorhynchus chunchotambo
Q772929,Ortalis vetula
Q27075105,Philydor ruficaudatum
Q752539,Hippolais polyglotta
Q834843,Archilochus colubris
Q31874532,Xiphorhynchus aequatorialis
Q268392,Polyplectron malacense
Q278987,Crossoptilon auritum
Q10736349,Automolus paraensis
Q747787,Locustella fluviatilis
Q1260228,Atthis heloisa
Q1270435,Ortalis columbiana
Q1271436,Xiphorhynchus pardalotus
Q2222911,Xiphorhynchus susurrans
Q117686,Polyplectron inopinatum
Q610212,Bubalornis niger
Q1266962,Automolus ochrolaemus
Q1270402,Automolus leucophthalmus
Q1270466,Ortalis motmot
Q374473,Arses telescopthalmus
Q31874257,Xiphorhynchus atlanticus
Q525136,Atthis ellioti
Q662719,Polyplectron germaini
Q761358,Philydor atricapillus
Q777968,Arses kaupi
Q1266194,Automolus melanopezus
Q1268404,Ortalis superciliaris
Q1273293,Automolus lammi
Q1273237,Xiphorhynchus lachrymosus
Q3377370,Ortalis ruficeps
Q63835,Hippolais olivetorum
Q31874737,Xiphorhynchus beauperthuysii
Q1270084,Automolus rufipileatus
Q39081589,Ortalis remota
Q208710,Locustella naevia
Q321272,Locustella luscinioides
Q520208,Crossoptilon harmani
Q591987,Polyplectron napoleonis
Q685399,Tragopan satyra
Q747124,Tetraogallus tibetanus
Q1261192,Ortalis erythroptera
Q1267347,Ortalis wagleri
Q27674,Hippolais icterina
Q28845658,Automolus subulatus
Q60793238,Automolus exsertus
Q55112046,Automolus virgatus
Q760693,Amazilia franciae
Q839013,Heliomaster squamosus
Q1261323,Cercomacra melanaria
Q1267222,Cercomacra ferdinandi
Q1270835,Scytalopus diamantinensis
Q901824,Amazilia tzacatl
Q1263783,Cercomacra parkeri
Q591388,Heliomaster furcifer
Q793568,Amazilia viridicauda
Q793835,Amazilia beryllina
Q1261876,Scytalopus chocoensis
Q1262945,Dendrocincla homochroa
Q1268716,Dendrocincla tyrannina
Q1270956,Scytalopus micropterus
Q1271974,Dendrocincla merula
Q1274887,Scytalopus petrophilus
Q1275555,Scytalopus pachecoi
Q98026347,Scytalopus frankeae
Q18120708,Scytalopus gonzagai
Q852731,Furnarius rufus
Q1270869,Cercomacra brasiliana
Q677492,Amazilia decora
Q1262200,Scytalopus atratus
Q19728858,Scytalopus perijanus
Q516108,Amazilia cyanocephala
Q1265483,Scytalopus caracae
Q1268434,Scytalopus griseicollis
Q1269446,Scytalopus parkeri
Q14369901,Scytalopus gettyae
Q303120,Amazilia boucardi
Q641392,Amazilia tobaci
Q1259625,Scytalopus vicinior
Q1260582,Scytalopus superciliaris
Q1260853,Scytalopus acutirostris
Q1262262,Cercomacra nigricans
Q1263343,Cercomacra serva
Q1267214,Cercomacra nigrescens
Q1267719,Cercomacra manu
Q1267862,Cercomacra carbonaria
Q1268322,Scytalopus affinis
Q98065849,Scytalopus androstictus
Q28922311,Scytalopus alvarezlopezi
Q903066,Ramphomicron microrhynchum
Q1263332,Cercomacra laeta
Q1265812,Scytalopus fuscus
Q1270661,Scytalopus parvirostris
Q20720985,Cercomacra fuscicauda
Q204066,Amazilia rutila
Q252851,Amazilia leucogaster
Q432058,Amazilia amabilis
Q730279,Amazilia cyanura
Q790679,Amazilia castaneiventris
Q873437,Amazilia fimbriata
Q1272679,Scytalopus urubambae
Q1276045,Scytalopus zimmeri
Q3726485,Dendrocincla turdina
Q533763,Amazilia violiceps
Q849987,Amazilia candida
Q1260717,Scytalopus iraiensis
Q1261490,Scytalopus speluncae
Q1266107,Dendrocincla fuliginosa
Q1266090,Scytalopus altirostris
Q1267260,Scytalopus opacus
Q1267961,Scytalopus schulenbergi
Q1267982,Scytalopus simonsi
Q1270932,Scytalopus bolivianus
Q1270944,Scytalopus latebricola
Q1272050,Scytalopus sanctaemartae
Q432058,Polyerata amabilis
Q57605,Amazilia viridifrons
Q605057,Hylophilus thoracicus
Q790604,Hylophilus ochraceiceps
Q909170,Hylexetastes perrotii
Q1272867,Eriocnemis nigrivestis
Q1300963,Euplectes afer
Q1305603,Euplectes capensis
Q1588281,Phaenicophilus palmarum
Q3726251,Eremomela scotops
Q183396,Euplectes orix
Q1304712,Euplectes axillaris
Q290672,Psarocolius bifasciatus
Q906518,Psarocolius decumanus
Q432191,Upucerthia albigula
Q577664,Euplectes progne
Q590485,Psarocolius wagleri
Q602835,Hemipus hirundinaceus
Q603593,Euplectes albonotatus
Q722818,Hylophilus pectoralis
Q1262986,Upucerthia jelskii
Q1263833,Eriocnemis aline
Q1265037,Schistocichla humaythae
Q1269647,Eriocnemis vestita
Q1302973,Euplectes hartlaubi
Q2733011,Eurocephalus ruppelli
Q254351,Stipiturus malachurus
Q623428,Hemithraupis ruficapilla
Q645528,Euplectes franciscanus
Q646941,Penelopina nigra
Q864388,Hylexetastes brigidai
Q1193857,Eurocephalus anguitimens
Q1263310,Eriocnemis luciani
Q1303122,Euplectes hordeaceus
Q941475,Tetraophasis szechenyii
Q990758,Eriocnemis cupreoventris
Q1259938,Galloperdix lunulata
Q1261266,Upucerthia validirostris
Q1302865,Stipiturus mallee
Q1304641,Euplectes gierowii
Q1315461,Eremomela badiceps
Q73430,Hypothymis azurea
Q934975,Psarocolius montezuma
Q1263508,Eriocnemis godini
Q3060449,Euplectes diadematus
Q3726245,Eremomela atricollis
Q428275,Haplophaedia aureliae
Q537825,Haplophaedia lugens
Q769540,Hylexetastes uniformis
Q1260161,Galloperdix bicalcarata
Q1261841,Schistocichla rufifacies
Q1305633,Euplectes macroura
Q2667922,Eremomela gregalis
Q3121388,Stipiturus ruficeps
Q3726354,Eremomela icteropygialis
Q386742,Euplectes jacksoni
Q1260672,Schistocichla brunneiceps
Q1269434,Eriocnemis derbyi
Q1273286,Eriocnemis mosquera
Q1315507,Eremomela usticollis
Q5429265,Eremomela pusilla
Q31874558,Euplectes laticauda
Q883069,Eriocnemis glaucopoides
Q931643,Lesbia victoriae
Q1028619,Hemithraupis guira
Q1304745,Euplectes ardens
Q1305004,Euplectes aureus
Q1305074,Euplectes psammacromius
Q1305565,Euplectes nigroventris
Q12257005,Eremomela salvadorii
Q135589,Xenicus gilviventris
Q335535,Emberiza aureola
Q384301,Arborophila gingica
Q427182,Emberiza rutila
Q547159,Emberiza bruniceps
Q656919,Emberiza socotrana
Q948662,Aplonis magna
Q1190674,Emberiza spodocephala
Q1424486,Quiscalus quiscula
Q2669793,Prionochilus xanthopygius
Q2742585,Emberiza sahari
Q510118,Crypturellus undulatus
Q589548,Emberiza chrysophrys
Q286809,Emberiza rustica
Q1586258,Emberiza variabilis
Q648313,Emberiza buchanani
Q606640,Arborophila javanica
Q657815,Aplonis opaca
Q994425,Emberiza stewarti
Q2065773,Aplonis zelandica
Q2668536,Aplonis mystacea
Q3314356,Aplonis grandis
Q386152,Emberiza jankowskii
Q428441,Crypturellus ptaritepui
Q517230,Aplonis panayensis
Q609761,Crypturellus soui
Q1193779,Emberiza elegans
Q1034950,Emberiza tahapisi
Q1302610,Quiscalus nicaraguensis
Q3315397,Aplonis minor
Q3726265,Emberiza capensis
Q334183,Emberiza melanocephala
Q1234856,Quiscalus mexicanus
Q606421,Arborophila hyperythra
Q837753,Emberiza caesia
Q1011320,Emberiza godlewskii
Q1589261,Emberiza yessoensis
Q1302962,Emberiza affinis
Q1305187,Aplonis mysolensis
Q1314178,Emberiza pallasi
Q2483492,Aplonis tabuensis
Q265701,Emberiza cineracea
Q507428,Xenicus lyalli
Q605720,Aplonis metallica
Q642699,Prionochilus maculatus
Q901933,Emberiza flaviventris
Q977951,Aplonis pelzelni
Q1588957,Prionochilus plateni
Q2128854,Aplonis cantoroides
Q2668354,Emberiza cabanisi
Q3315569,Aplonis striata
Q135443,Xenicus longipes
Q221423,Emberiza leucocephalos
Q1065045,Aplonis corvina
Q1076007,Emberiza cioides
Q1193031,Emberiza striolata
Q1193845,Emberiza tristrami
Q1588177,Emberiza sulphurata
Q2110987,Aplonis feadensis
Q2305991,Aplonis cinerascens
Q259826,Emberiza impetuani
Q1300290,Hypopyrrhus pyrohypogaster
Q1589368,Quiscalus major
Q532281,Prionochilus thoracicus
Q958706,Prionochilus percussus
Q1301109,Prionochilus olivaceus
Q1586230,Emberiza fucata
Q1588623,Quiscalus lugubris
Q2226159,Aplonis atrifusca
Q2598863,Aplonis crassa
Q118698,Heliangelus strophianus
Q738724,Aegithina lafresnayei
Q795567,Lanius schach
Q1087308,Lanius excubitoroides
Q1193338,Lanius cabanisi
Q1275146,Francolinus capensis
Q2668626,Embernagra longicauda
Q790616,Lanius cristatus
Q852172,Lanius collurioides
Q944057,Lanius mackinnoni
Q955741,Lanius tephronotus
Q1069044,Lanius newtoni
Q1083497,Lanius collaris
Q1263371,Francolinus pictus
Q771580,Malimbus nitens
Q948074,Embernagra platensis
Q1269554,Francolinus swierstrai
Q15707879,Hypocnemis rondoni
Q752678,Lanius isabellinus
Q232590,Cinclodes olrogi
Q1076000,Lanius sphenocercus
Q1077337,Lanius souzae
Q1267591,Francolinus sephaena
Q1261919,Francolinus gularis
Q1263031,Francolinus nobilis
Q1272232,Francolinus nahani
Q1274182,Hypocnemis flavescens
Q15055407,Lanius phoenicuroides
Q470381,Heliangelus amethysticollis
Q596481,Cinclodes comechingonus
Q617424,Heliangelus micraster
Q804145,Lanius bucephalus
Q858921,Malimbus cassini
Q1050033,Lanius dorsalis
Q1274727,Hypocnemis subflava
Q781271,Lanius vittatus
Q882545,Heliangelus regalis
Q968830,Aegithina viridissima
Q1267601,Francolinus griseostriatus
Q1270845,Hypocnemis cantator
Q1271666,Hypocnemis peruviana
Q25003801,Francolinus shelleyi
Q26537,Aegithina tiphia
Q10784388,Lanius humeralis
Q1265299,Hypocnemis striata
Q1271732,Hypocnemis hypoxantha
Q1271917,Hypocnemis ochrogyna
Q1054886,Amazilia luciae
Q1258923,Amazilia saucerottei
Q1259839,Thripophaga fusciceps
Q1260902,Amazilia yucatanensis
Q1269109,Ramphomicron dorsale
Q909205,Thripophaga cherriei
Q943588,Amazilia amazilia
Q1261529,Amazilia rosenbergi
Q1263101,Furnarius figulus
Q1265835,Amazilia cyanifrons
Q1317483,Hyliota violacea
Q3803291,Amazilia cupreicauda
Q1004802,Amazilia versicolor
Q1314731,Hyliota flavigaster
Q30587686,Amazilia hoffmanni
Q927588,Furnarius cristatus
Q1065091,Amazilia edward
Q1267060,Thripophaga berlepschi
Q1268074,Heliomaster longirostris
Q1302635,Chlorophonia callophrys
Q3089866,Furnarius minor
Q14915971,Thripophaga amacurensis
Q1261523,Thripophaga macroura
Q1266868,Furnarius torridus
Q1272481,Heliomaster constantii
Q1273138,Amazilia lactea
Q1552323,Chlorophonia cyanea
Q941990,Amazilia viridigaster
Q997413,Amazilia chionogaster
Q1273473,Amazilia brevirostris
Q11841018,Amazilia rondoniae
Q2632878,Chlorophonia pyrrhophrys
Q1131174,Amazilia alticola
Q1265893,Furnarius leucopus
Q2861212,Amazilia wagneri
Q120964625,Chlorophonia flavifrons
Q1315318,Hyliota australis
Q2632829,Chlorophonia flavirostris
Q3080103,Furnarius cinnamomeus
Q12258041,Furnarius longirostris
Q97738238,Locustella musculus
Q790606,Crossoptilon mantchuricum
Q835098,Polyplectron schleiermacheri
Q913760,Crossoptilon crossoptilon
Q1266639,Tetraogallus altaicus
Q1302576,Bangsia melanochlamys
Q2194418,Basilornis mirandus
Q208703,Calcarius lapponicus
Q1083170,Cettia diphone
Q625100,Chlorostilbon ricordii
Q841444,Cettia fortipes
Q852864,Tragopan blythii
Q903907,Calcarius pictus
Q1260090,Certhiaxis mustelinus
Q1261475,Chlorostilbon russatus
Q12262524,Locustella amnicola
Q564265,Calypte anna
Q827262,Tragopan temminckii
Q600779,Catamenia homochroa
Q837761,Locustella lanceolata
Q1264627,Chlorostilbon stenurus
Q1269726,Chalybura urochrysia
Q3314945,Basilornis corythaix
Q27075487,Locustella mandelli
Q27075489,Locustella alishanensis
Q942904,Chlorostilbon mellisugus
Q522173,Calothorax lucifer
Q20749077,Hippolais caligata
Q269116,Chlorostilbon maugaeus
Q614633,Chalybura buffonii
Q650114,Cettia cetti
Q849988,Polyplectron chalcurum
Q854678,Chalcomitra senegalensis
Q922524,Bangsia edwardsi
Q1259647,Chlorostilbon poortmani
Q1588289,Bangsia arcaei
Q1590574,Hippolais languida
Q21976264,Locustella pryeri
Q927367,Calcarius ornatus
Q137857,Chlorostilbon elegans
Q368013,Chlorochrysa nitidissima
Q860934,Chlorostilbon auriceps
Q2668384,Bangsia aureocincta
Q3320605,Basilornis galeatus
Q266822,Chlorostilbon canivetii
Q845992,Tragopan melanocephalus
Q726719,Cettia brunnifrons
Q795357,Cettia vulcania
Q902676,Chlorostilbon assimilis
Q1585356,Locustella ochotensis
Q3315372,Basilornis celebensis
Q579713,Calypte costae
Q1262955,Chlorostilbon lucidus
Q1267573,Certhiaxis cinnamomeus
Q1274601,Tetraogallus caspius
Q1305035,Bubalornis albirostris
Q1588522,Bangsia rothschildi
Q27075490,Locustella thoracica
Q27075488,Locustella montis
Q27075492,Locustella davidi
Q27075496,Locustella major
Q137848,Chlorostilbon bracei
Q259712,Chlorostilbon alice
Q860941,Chlorostilbon melanorhynchus
Q902930,Tragopan caboti
Q1137277,Tetraogallus caucasicus
Q10772718,Hippolais rama
Q27075493,Locustella castanea
Q28828383,Bangsia flavovirens
Q19845689,Locustella chengi
Q137848,Riccordia bracei
Q137857,Riccordia elegans
Q27075494,Locustella caudata
Q27075499,Locustella luteoventris
Q27075500,Locustella accentor
Q62168513,Locustella alfredi
Q312779,Acrocephalus dumetorum
Q776309,Arborophila rufogularis
Q1268165,Arborophila ardens
Q3726370,Emberiza poliopleura
Q159080,Acrocephalus scirpaceus
Q180835,Acrocephalus arundinaceus
Q242599,Acrocephalus paludicola
Q843266,Crypturellus obsoletus
Q849184,Crypturellus strigulosus
Q210422,Acrocephalus palustris
Q790940,Crypturellus bartletti
Q870092,Crypturellus cinereus
Q1266282,Crypturellus erythropus
Q742093,Crypturellus duidae
Q1017426,Crypturellus cinnamomeus
Q385273,Acrocephalus melanopogon
Q644953,Arborophila torqueola
